0	models browse --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models browse-local --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models library --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models browse-library --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models quantize list --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models quantize status --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models quantize start --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models agents list --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models agents start --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models agents status --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models agents events --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models agents cancel --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models skills list --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models skills show --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models skills tools --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models skills run --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models skills mcp-call --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models skills openclaw --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models rag collections --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models rag delete --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models rag query --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models rag ingest --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	models rag context --help	Usage: opta models [options] [action] [args...] List and manage loaded models Arguments: action list | manage | dashboard | scan | use | info | load | unload | stop | swap | alias | aliases | unalias | download | delete | benchmark | predic
0	config list	connection.host 192.168.188.11 connection.fallbackHosts mono512 connection.port 1234 connection.protocol http connection.adminKey ***************2026 connection.apiKey ************************************UA4W connection.ssh.user matthew con
0	env list	Environment Profiles No environment profiles saved yet. Save one with opta env save laptop
0	sessions list	ID Title Model Date Messages vFMRCvQ8 (untitled) mlx-community/M 8m ago 0 B8fwvcbK Working? mlx-community/M 11m ago 3 k5tyn2_r chat mlx-community/M 14m ago 3 X7v11ZNf opta serve mlx-community/M 20m ago 23 82V2Uv6o (untitled) mlx-community/M
0	mcp list --json	{ "playwright": { "transport": "stdio", "command": "npx", "args": [ "-y", "@playwright/mcp@latest", "--isolated" ], "env": {} } }
0	keychain status	Keychain backend: available Anthropic API key: not stored LMX API key: not stored
0	status --json	{ "health": { "status": "ok", "version": "0.1.0" }, "status": { "status": "ok", "version": "0.1.0", "uptime_seconds": 7140.3, "models": [ { "model_id": "mlx-community/MiniMax-M2.5-4bit", "status": "loaded" } ], "memory": { "used_bytes": 218
0	serve status --json	{ "running": true, "health": { "status": "ok", "version": "0.1.0" }, "status": { "status": "ok", "version": "0.1.0", "uptime_seconds": 7140.5, "models": [ { "model_id": "mlx-community/MiniMax-M2.5-4bit", "status": "loaded" } ], "memory": { 
0	doctor --json	{ "version": "0.5.0-alpha.1", "checks": [ { "name": "Node.js", "status": "pass", "message": "Node.js v25.6.1 (>= 20.0.0 required)" }, { "name": "LMX Connection", "status": "pass", "message": "LMX connected at 192.168.188.11:1234 (110ms, 1 m
0	models health --json	{ "host": "192.168.188.11", "port": 1234, "liveness": { "status": "ok", "version": "0.1.0" }, "ready": { "status": 200, "body": { "status": "ready", "version": "0.1.0", "models_loaded": 1 } }, "admin": { "status": 200, "body": { "status": "
0	models list --json	[ { "id": "mlx-community/MiniMax-M2.5-4bit", "status": "loaded", "contextLength": 196608, "memoryBytes": 120260000000, "isDefault": true } ]
